,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,13,3,6,21,1,32,13,11,48,69,58,84,62,123,83,43,3,220,4,7,0,10,21,49,18,55,24,64,93,31,106,179,118,65,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,0,1,27,32,2,2,36,79,62,42,34,115,147,70,56,206,204,3,16,3,29,38,41,29,15,60,77,23,50,122,61,141,75,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,3,5,19,19,27,7,60,53,33,78,38,135,113,72,159,140,54,3,14,20,20,23,46,23,20,67,78,24,2,109,149,162,109,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,1,13,11,38,25,18,63,43,23,3,24,123,83,43,3,192,152,7,5,11,38,47,50,30,58,68,37,81,129,70,9,32,35,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,15,0,15,7,32,5,32,58,68,48,28,35,32,112,110,170,130,90,2,15,15,25,6,20,28,50,74,43,33,132,73,108,47,164,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,2,3,25,10,18,35,13,19,1,65,108,68,58,60,8,181,229,0,6,10,9,13,53,12,67,55,0,98,104,134,173,112,163,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,24,2,3,14,21,22,41,21,1,57,84,59,113,2,145,105,65,25,8,18,27,26,36,45,14,17,83,74,89,72,83,131,70,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,9,16,10,5,20,0,33,8,38,9,64,52,106,121,81,41,154,5,8,6,24,14,3,62,45,14,27,46,20,41,27,147,166,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,0,15,2,33,5,32,58,68,48,28,35,32,112,110,170,130,90,0,6,10,9,13,53,68,37,6,65,59,124,65,4,53,83,170,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,1,11,23,37,17,6,14,67,47,27,54,107,67,27,155,115,213,1,17,5,17,15,33,50,52,40,26,107,45,64,159,51,120,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
BHF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,1,11,23,28,38,48,28,61,41,21,48,125,85,45,181,141,101,7,14,18,18,33,8,52,60,29,5,79,17,87,26,144,91,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,2,3,25,10,18,12,18,50,43,96,44,65,45,5,160,99,233,5,4,28,3,49,18,25,53,72,99,45,48,47,89,28,78,101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,9,4,4,12,45,34,41,27,59,74,117,77,37,141,128,163,83,2,19,14,31,32,1,31,0,75,44,56,21,94,33,13,177,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,9,15,7,29,21,5,19,46,48,11,16,24,139,41,1,114,182,1,13,23,39,5,34,49,59,28,56,77,15,52,73,72,155,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,1,13,11,38,25,22,63,43,23,3,24,123,83,126,54,51,11,7,5,11,38,47,50,30,58,68,37,81,129,70,9,32,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,9,0,12,30,8,19,25,34,66,46,6,8,4,52,114,74,52,0,6,10,9,13,29,68,37,6,65,59,124,65,4,180,127,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BKR,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,-1.0,-1.0,11,4,9,6,31,46,26,43,6,45,25,97,129,89,49,9,195,155,1,13,21,32,3,17,24,72,81,59,85,8,85,100,39,12,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,1,11,23,37,17,6,14,67,47,27,54,107,67,27,155,115,31,8,0,2,37,29,39,65,54,23,75,21,97,38,21,120,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,9,0,12,30,8,19,65,71,32,54,81,67,130,107,119,136,100,8,0,2,28,0,30,40,9,50,71,119,57,37,139,78,25,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,0,1,27,7,39,3,54,32,12,1,71,71,115,6,0,5,2,5,4,28,3,49,18,25,53,22,99,45,48,47,170,63,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,6,19,13,26,47,27,7,2,75,4,69,82,42,2,193,155,89,0,6,1,16,4,27,51,75,70,39,76,14,103,109,143,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,2,9,0,12,30,8,19,25,34,66,46,6,8,4,52,32,72,87,5,4,28,3,19,36,5,12,38,24,114,52,60,7,59,161,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,9,0,12,35,19,15,57,37,51,44,110,92,27,144,104,64,188,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,5,8,2,33,5,32,58,68,48,28,35,32,112,110,170,91,51,0,3,1,30,27,25,22,69,49,18,113,137,142,146,85,32,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BTU,1.0,12.0,21.0,212.0,2121.0,10.0,1010.0,970.0,360.0,5,2,3,20,6,49,59,1,49,74,76,31,120,80,40,196,156,234,2,12,7,1,31,0,47,16,39,8,94,32,130,151,90,37,31,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,0,1,27,7,39,3,54,32,12,1,71,71,115,135,95,55,15,9,1,24,15,17,55,60,29,62,69,55,139,29,113,52,192,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,1,6,21,39,33,38,3,38,20,38,99,116,116,7,102,46,24,0,3,22,22,10,32,36,57,26,86,32,3,78,63,171,206,59,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,17,17,36,4,25,34,14,35,91,56,124,84,44,4,217,177,0,6,1,16,4,27,51,75,70,39,76,122,26,79,18,213,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,1,13,11,38,25,18,63,43,23,3,24,123,83,43,3,192,152,7,5,11,38,7,31,0,77,86,55,100,38,119,128,67,14,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,1,27,7,39,3,54,32,12,1,71,71,115,6,0,5,159,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,9,15,7,29,21,5,19,54,64,89,72,4,140,129,89,49,9,5,4,28,3,19,36,5,12,22,24,114,79,20,141,176,193,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,-1,9,4,1,34,14,44,24,4,60,10,78,38,10,50,94,162,122,6,11,25,0,43,35,7,49,36,95,41,69,10,121,54,121,73,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,3,10,24,19,27,7,60,53,33,78,38,135,113,72,159,140,116,6,11,19,14,30,44,56,47,65,34,83,111,149,88,113,4,21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,7,14,3,9,44,24,5,13,80,87,11,103,128,19,138,126,92,9,1,17,4,1,58,63,32,1,47,91,110,155,94,33,50,216,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CBH,6.0,67.0,52.0,525.0,5259.0,-1.0,-1.0,-1.0,-1.0,-1,9,0,12,30,8,19,25,34,66,46,6,8,4,52,32,10,2,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,8,0,1,27,7,39,3,10,15,19,12,15,108,68,133,93,53,13,4,2,8,8,2,54,59,65,34,3,116,54,123,164,191,126,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,15,3,7,7,29,21,5,19,46,51,82,77,57,97,65,28,160,144,5,8,6,24,14,3,62,22,0,54,46,20,132,71,199,146,83,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CC,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,11,3,6,21,1,29,9,9,5,50,61,106,66,26,10,12,185,231,6,5,25,0,43,47,16,43,78,72,6,34,40,32,121,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,7,19,17,2,16,45,45,25,5,30,112,63,20,111,139,179,118,5,8,6,24,14,3,62,45,14,27,109,47,33,171,110,57,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,9,15,0,0,9,50,30,10,4,18,20,133,93,160,120,80,40,4,7,0,10,21,49,18,55,24,64,93,31,106,179,118,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,9,0,12,30,8,19,25,34,66,46,6,8,4,52,32,10,2,4,7,0,10,21,49,18,55,24,64,93,31,106,179,118,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,5,8,29,24,10,1,39,47,34,26,60,20,151,134,107,169,129,2,19,26,23,16,2,32,46,15,87,68,6,101,40,22,31,161,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDW,5.0,50.0,42.0,423.0,4234.0,45.0,4520.0,976.0,426.0,24,9,0,12,30,8,19,25,34,66,46,6,8,4,52,32,10,2,6,5,25,0,43,47,7,49,66,35,18,118,59,105,44,95,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,3,6,21,1,29,9,9,5,50,61,106,66,26,10,12,185,231,5,8,6,24,9,3,64,45,14,27,109,39,88,58,187,153,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,8,4,4,12,45,34,41,27,59,99,83,43,3,117,77,37,218,6,11,19,33,28,10,56,61,30,40,74,29,6,48,4,61,44,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,6,16,10,8,36,46,26,29,0,63,115,122,132,92,52,12,237,1,13,5,39,5,38,49,59,28,84,30,37,9,119,58,5,139,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,4,9,6,31,46,26,6,58,82,62,22,90,39,100,67,112,72,0,12,7,1,8,9,10,79,48,80,26,83,24,69,178,92,173,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFG,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,-1.0,-1.0,4,1,13,11,38,42,22,2,78,58,95,55,15,46,163,123,83,43,7,5,11,11,47,16,57,26,88,57,3,36,95,13,19,214,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,7,19,28,14,1,23,48,28,8,94,18,139,142,102,62,22,121,0,6,1,16,4,27,51,75,70,39,76,14,103,169,143,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,9,0,12,30,8,19,25,34,66,46,6,97,57,17,186,167,127,5,8,6,13,9,48,64,33,2,94,40,51,133,72,11,182,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,9,16,18,23,48,28,8,59,31,77,47,2,104,167,111,210,214,9,1,17,4,41,58,19,32,1,47,91,110,155,94,33,50,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,15,7,35,40,20,56,69,49,29,8,49,38,11,13,20,28,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,9,0,13,26,41,42,22,30,29,45,76,106,137,28,90,157,208,2,19,26,34,16,42,11,18,32,20,50,100,76,137,76,23,66,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,1,14,3,9,44,24,5,13,80,87,11,103,128,19,138,126,92,5,8,6,13,9,48,64,33,2,94,40,51,133,72,11,182,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,1,13,11,38,42,22,2,78,58,95,55,15,46,163,123,83,43,7,5,11,11,47,16,57,71,45,12,66,24,5,86,116,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,7,19,28,14,1,23,48,28,8,94,18,139,142,102,62,22,121,3,14,20,20,23,46,23,20,67,78,24,2,0,67,179,175,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,9,2,26,6,49,37,17,41,55,60,23,44,99,59,30,40,6,7,5,11,11,47,50,30,71,45,12,66,24,5,86,116,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,6,7,19,28,14,1,23,48,28,8,94,18,139,142,102,62,22,121,6,5,25,0,43,47,16,43,78,72,6,34,40,32,195,142,227,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,1,13,11,38,42,22,2,78,58,95,55,15,46,163,123,83,43,7,5,11,38,7,50,30,58,68,37,80,114,55,150,89,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,6,18,18,23,48,28,8,59,31,77,47,2,104,167,111,210,214,9,1,17,4,1,12,63,66,35,4,8,16,147,111,169,216,153,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,0,1,27,7,39,3,10,15,19,12,15,108,68,133,93,53,13,5,4,28,6,45,14,66,40,9,90,20,101,84,23,165,154,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,7,9,15,7,32,2,2,36,79,62,42,34,115,147,70,56,206,126,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,3,10,24,19,27,7,60,53,33,78,38,135,113,72,159,2,18,0,3,22,22,10,32,36,57,26,86,32,3,78,63,171,206,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,19,22,2,16,45,45,25,5,30,90,50,159,119,79,39,228,6,11,16,37,22,26,33,41,10,38,71,75,16,43,146,93,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,0,12,35,40,20,56,69,49,29,8,49,38,84,42,88,73,5,8,6,13,9,48,64,33,2,94,40,51,133,72,11,182,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,19,22,2,16,45,45,25,5,30,90,50,159,119,79,39,228,9,1,17,4,1,58,63,32,1,47,91,110,51,99,105,200,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,4,9,6,18,28,43,47,63,77,57,79,39,111,53,164,124,84,4,7,0,8,35,4,54,14,42,92,38,73,14,142,81,28,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,1,13,11,38,25,46,26,29,0,63,115,5,114,155,115,75,186,6,5,25,0,43,47,16,43,78,72,6,34,40,32,121,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,4,18,16,18,28,43,47,63,77,57,79,39,111,53,164,124,84,2,15,15,25,6,20,46,68,37,6,111,99,139,78,17,100,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,9,0,12,30,8,19,25,34,14,46,6,8,4,99,179,139,2,5,8,10,24,14,3,62,22,0,54,16,105,121,60,198,145,82,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,0,1,2,33,5,32,58,68,48,28,35,32,45,5,160,99,67,4,19,14,23,32,37,6,1,27,89,64,134,131,130,69,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,4,9,6,31,46,26,62,42,22,2,92,98,29,177,166,196,193,2,12,7,1,8,9,47,16,39,80,26,83,126,123,62,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,9,0,28,14,1,12,18,50,43,37,42,110,70,150,135,131,134,9,4,24,15,19,55,60,29,38,85,31,112,53,52,156,103,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
COTY,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,-1.0,-1.0,20,9,0,28,14,1,23,38,18,36,16,14,19,153,113,73,33,93,0,3,22,30,27,25,22,69,54,23,117,55,138,161,100,191,128,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,7,19,28,14,1,23,48,54,64,89,72,4,140,129,89,49,9,7,5,13,18,33,21,41,10,58,52,17,63,81,20,10,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
