,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
AYI,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,11,4,11,17,34,18,33,11,77,4,44,88,27,10,120,78,87,90,8,1,24,24,20,57,32,66,9,29,23,16,18,97,163,123,87,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,4,14,18,0,23,47,25,76,35,74,76,126,65,150,179,177,158,7,10,26,21,5,59,7,59,38,22,8,93,49,16,35,112,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,4,14,17,22,26,46,5,12,5,5,116,109,116,80,188,126,61,7,10,3,32,19,40,23,0,76,43,97,60,16,72,50,214,178,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,1,7,1,30,13,54,48,48,15,69,27,18,150,156,97,35,111,0,4,27,5,6,30,47,24,3,26,63,124,80,47,8,106,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,15,4,14,17,22,36,5,5,13,31,3,8,8,4,8,2,2,229,8,3,7,39,20,2,54,69,48,32,58,128,84,143,104,64,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,6,11,11,34,18,33,11,77,44,16,30,71,81,20,61,8,175,9,5,8,27,11,44,13,62,73,57,12,53,9,163,124,187,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,6,11,11,34,39,6,3,79,77,76,93,53,88,153,148,206,141,5,15,23,10,2,33,63,40,19,76,112,6,97,64,25,103,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,2,15,9,6,5,34,52,27,45,87,40,117,86,125,150,152,163,4,9,4,35,31,10,16,53,32,16,88,110,66,26,134,130,215,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,-1,0,17,21,37,20,3,6,3,0,6,3,3,3,2,1,3,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,0,6,21,25,11,26,39,9,7,60,32,119,123,107,48,217,88,4,7,22,30,14,22,5,15,12,81,44,79,35,2,187,209,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,25,1,16,28,4,33,0,57,28,2,21,34,44,80,55,32,25,43,3,6,29,7,36,15,56,52,71,79,34,19,104,88,190,147,134,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BHF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,-1.0,-1.0,4,1,7,14,33,27,18,34,32,67,39,53,37,17,38,23,22,14,5,11,21,22,27,6,19,73,52,36,30,44,44,0,0,17,20,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,-1,9,17,16,37,20,3,6,3,0,6,3,3,3,2,1,3,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,6,11,11,34,39,6,3,79,77,76,93,53,88,153,94,32,185,9,5,8,27,11,44,13,62,73,57,12,53,9,163,124,187,151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,17,17,37,20,3,6,3,0,6,3,3,3,2,1,3,1,3,2,5,18,13,49,42,71,72,90,45,123,79,46,7,168,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,2,2,13,14,49,16,19,23,42,27,21,16,27,23,176,64,49,1,17,20,13,1,41,9,1,58,35,53,70,151,118,79,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,1,7,1,30,13,54,48,48,15,69,27,18,150,156,97,38,16,0,4,27,5,6,30,47,24,3,26,63,124,80,47,8,106,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,5,0,8,39,40,30,8,42,36,67,14,60,117,70,43,31,183,6,2,0,8,38,17,0,2,28,77,38,34,93,86,116,129,79,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
BKR,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,-1.0,-1.0,11,9,10,16,8,2,32,50,21,10,93,108,47,100,56,116,218,153,1,17,20,13,1,41,9,74,74,15,118,71,27,4,97,23,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,1,17,28,37,20,3,6,3,0,6,3,3,3,2,1,3,1,0,4,27,5,6,30,47,24,3,26,63,124,80,47,8,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,5,0,12,7,21,23,29,11,76,53,64,33,147,129,123,41,237,5,13,16,23,7,51,37,11,29,13,65,20,156,130,193,87,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,5,0,8,39,45,25,43,14,81,46,41,73,12,29,178,116,239,9,15,1,14,42,52,35,12,78,48,17,65,21,172,136,176,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,4,17,7,37,20,3,6,3,0,6,3,3,3,2,1,3,1,2,7,22,30,14,22,5,15,12,81,36,133,89,56,17,189,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,2,2,2,29,14,49,16,19,23,42,27,21,16,56,149,24,82,211,4,19,1,14,42,21,4,9,63,97,52,88,124,32,156,104,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,8,9,15,12,19,27,15,8,87,78,45,136,122,61,121,59,63,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,8,9,15,12,19,27,15,52,28,0,31,69,5,1,65,144,79,4,7,22,30,14,22,5,15,12,81,44,7,108,151,112,212,184,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTU,1.0,12.0,21.0,212.0,2121.0,10.0,1010.0,970.0,360.0,5,0,6,21,25,11,41,32,58,25,14,16,14,11,14,4,6,6,4,9,4,35,31,10,16,53,32,16,88,51,7,168,60,60,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,4,14,17,22,36,5,5,13,31,3,8,10,128,166,19,195,182,6,18,10,3,10,39,22,38,5,66,48,139,150,92,100,49,114,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,5,0,8,39,47,14,66,37,4,88,81,108,47,151,92,30,34,4,9,4,35,40,19,2,19,89,94,78,41,61,44,16,100,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,4,2,38,25,45,46,74,41,13,56,133,111,89,38,34,50,6,14,0,8,38,17,0,2,28,77,38,34,93,86,116,129,154,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,25,1,17,1,37,20,3,6,3,0,6,3,3,3,2,1,3,1,0,4,27,5,30,13,65,42,21,91,24,58,139,100,52,162,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,9,15,12,19,27,15,75,65,37,9,4,5,16,3,5,4,6,14,18,11,47,4,18,5,64,30,92,57,85,176,184,138,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,8,17,0,37,20,3,6,3,0,6,3,3,3,2,1,3,1,4,7,22,33,17,56,39,16,51,64,22,1,115,82,43,175,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,-1,6,17,7,37,20,3,6,3,0,6,3,3,3,2,1,3,1,5,11,14,29,41,16,69,46,25,9,103,82,22,5,2,132,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,17,10,37,20,3,6,3,0,6,3,3,3,2,1,3,1,7,13,17,19,3,32,28,65,65,49,4,66,103,70,31,95,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,4,5,4,28,14,51,62,31,55,17,55,35,23,146,197,135,70,4,19,1,14,42,21,4,9,63,97,52,88,124,91,149,109,73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CBH,6.0,67.0,52.0,525.0,5259.0,-1.0,-1.0,-1.0,-1.0,-1,4,14,17,23,24,49,26,63,64,48,94,63,2,65,31,27,47,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,2,5,4,2,5,16,12,40,71,78,50,48,29,30,144,85,23,2,8,16,19,26,46,45,61,17,87,88,95,114,101,68,29,219,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,15,5,0,8,39,45,25,43,14,81,46,41,73,12,83,139,193,45,9,5,6,27,34,23,62,39,18,2,37,32,56,65,194,203,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,11,5,0,8,39,45,25,43,14,81,46,41,73,12,152,180,15,190,7,0,17,0,33,37,20,70,66,74,60,23,144,53,47,161,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,3,3,23,29,7,31,65,6,12,84,33,93,85,24,66,4,54,6,14,10,3,10,12,49,26,81,65,104,67,23,169,180,134,169,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,4,14,22,1,44,11,59,30,85,94,103,42,32,32,193,131,66,8,1,13,24,0,57,40,66,9,29,23,16,18,97,185,145,211,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,0,6,21,25,11,41,32,58,25,14,16,14,11,14,171,191,174,8,1,24,24,8,36,32,4,61,45,26,129,159,126,87,182,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,7,19,29,21,28,42,10,73,63,55,80,81,20,7,144,54,209,4,7,22,38,22,1,29,68,47,31,85,21,141,108,69,29,156,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
CDW,5.0,50.0,42.0,423.0,4234.0,45.0,4520.0,976.0,426.0,24,4,14,17,13,42,22,31,13,54,26,115,39,83,167,191,129,64,5,11,14,1,45,24,67,44,23,7,119,117,73,40,1,36,176,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,4,14,17,22,36,5,5,13,31,3,8,36,58,53,108,151,222,4,7,22,33,17,56,39,56,35,19,46,9,146,113,74,34,165,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,4,17,7,37,20,3,6,3,0,6,3,3,3,2,1,3,1,0,8,11,28,48,27,10,79,42,69,27,14,119,170,131,210,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,4,17,17,37,20,3,6,3,0,6,3,3,3,2,1,3,1,8,1,13,17,23,46,53,50,88,86,41,80,137,104,65,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,4,10,17,9,43,10,42,17,69,38,83,22,102,66,170,178,226,1,12,12,25,4,3,57,34,13,10,70,94,31,99,175,135,99,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFG,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,-1.0,-1.0,4,1,7,1,30,13,54,48,48,15,69,27,18,150,156,97,35,111,0,4,27,5,6,30,47,24,3,56,11,124,80,47,8,89,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,3,8,0,15,38,52,30,5,59,28,107,46,152,160,101,39,15,4,7,22,30,14,22,5,15,12,81,36,133,89,56,17,189,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,8,1,20,35,31,4,47,67,61,90,85,24,39,27,172,194,108,9,15,6,10,34,23,6,63,37,21,110,24,130,149,110,70,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,0,6,21,16,37,17,67,29,60,32,26,88,132,71,12,60,235,9,19,1,14,42,52,35,12,78,48,17,65,21,55,141,101,65,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,4,14,17,22,36,5,5,13,31,3,8,8,4,8,2,2,229,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,2,2,13,9,43,10,44,46,13,49,62,56,141,97,70,67,80,1,17,12,25,24,25,8,47,26,67,57,29,113,80,41,1,82,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,1,5,4,28,14,51,62,31,55,17,55,35,23,146,197,135,70,4,9,4,33,40,19,2,19,89,94,78,5,154,121,82,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,1,7,1,30,13,54,48,48,15,69,27,18,150,156,97,35,111,0,4,27,5,30,13,65,42,21,91,24,58,139,177,64,140,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,4,8,17,15,38,52,30,5,59,28,107,46,152,160,101,39,15,7,0,26,0,33,37,34,21,0,50,61,64,42,139,9,167,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,2,13,6,18,12,43,56,54,21,72,12,5,44,19,6,174,109,7,10,26,21,5,59,7,59,38,22,8,93,49,16,35,186,150,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,6,3,8,23,15,38,52,30,5,59,28,107,46,152,160,101,39,15,7,0,28,0,33,37,20,49,66,74,5,23,70,53,47,161,125,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,1,17,1,37,20,3,6,3,0,6,3,3,3,2,1,3,1,0,4,27,5,6,30,21,55,34,56,11,63,106,138,143,207,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,0,6,19,16,37,17,67,29,60,32,26,88,132,71,12,60,235,4,7,22,30,14,22,5,77,12,40,36,133,89,56,17,88,97,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,1,7,1,5,16,12,40,71,78,50,48,29,30,144,85,23,2,0,8,11,28,48,20,51,36,67,51,82,45,1,31,76,184,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,7,4,14,17,22,36,5,5,13,14,95,68,80,1,174,115,53,82,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,4,17,10,37,20,3,6,3,0,6,3,3,3,2,1,3,1,9,12,8,35,31,8,59,48,27,11,1,89,131,107,172,198,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,3,23,29,7,31,9,19,57,36,15,15,26,179,120,58,157,7,0,28,6,37,43,64,41,44,34,55,46,57,157,118,113,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,5,0,8,11,3,55,33,4,86,71,60,20,53,26,105,149,214,9,15,6,10,34,33,6,63,37,21,112,6,125,158,165,67,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,3,23,29,7,31,9,19,57,36,15,15,26,179,120,58,157,5,13,16,23,7,54,37,14,29,13,65,28,45,23,145,211,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,9,10,16,8,1,36,14,68,20,70,10,78,100,56,29,156,91,1,17,12,25,35,3,38,28,62,46,108,83,121,166,127,213,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,1,7,1,30,13,7,2,59,26,43,78,99,87,60,47,40,28,7,0,28,6,37,43,34,21,0,98,102,138,94,94,170,169,133,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,-1,4,14,17,22,1,36,14,68,20,70,10,78,100,56,29,156,91,1,12,15,16,32,5,17,31,77,61,115,74,30,74,183,143,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,4,14,17,22,36,5,5,13,31,3,8,8,4,8,2,2,229,2,7,22,30,14,22,5,15,12,81,44,79,35,2,187,209,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,8,9,15,12,19,27,15,75,65,37,9,4,5,16,3,5,146,8,16,13,17,23,46,53,75,54,92,117,4,2,175,66,165,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,9,10,16,8,2,32,50,21,10,93,108,47,14,126,185,208,196,9,5,8,20,11,18,13,62,73,57,12,53,9,163,124,187,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,-1,8,9,15,12,19,27,15,75,65,37,9,4,5,16,3,5,4,9,15,6,10,34,33,6,40,19,76,112,6,125,158,165,67,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
