,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
AZO,5.0,55.0,44.0,441.0,4413.0,25.0,2550.0,976.0,449.0,6,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,2,17,16,15,2,49,42,65,45,88,118,78,34,105,169,61,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BA,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,11,9,14,1,14,22,3,42,9,25,4,53,102,35,128,145,190,121,2,3,25,5,37,59,44,38,25,69,24,83,39,46,35,34,28,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,0,11,22,16,44,12,55,22,60,95,68,90,23,146,154,90,21,3,16,18,27,47,53,32,8,77,8,94,54,10,18,103,49,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,4,14,13,33,14,39,33,33,81,17,72,89,45,52,78,118,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,8,12,21,36,3,38,17,42,82,98,91,97,53,4,198,188,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,9,1,7,11,41,48,51,27,7,56,73,10,2,137,178,137,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,5,0,28,23,4,39,36,72,74,9,115,48,76,170,97,33,102,9,18,15,35,38,34,13,59,75,85,40,0,35,118,77,36,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,9,9,15,19,40,30,2,27,67,71,109,117,142,107,133,69,19,1,5,24,9,23,1,19,78,22,34,99,137,135,135,170,161,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,1,9,24,4,15,41,60,75,19,81,99,59,15,151,195,154,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,5,0,28,23,4,39,36,24,74,34,99,125,58,15,17,7,31,6,7,23,20,28,6,62,22,20,79,115,118,80,31,138,172,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,6,4,7,1,37,22,46,13,4,38,107,40,101,176,103,39,220,8,19,0,1,27,43,22,32,78,2,79,39,132,35,143,191,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,7,11,4,12,6,14,41,71,51,30,103,63,19,36,197,156,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,0,2,27,14,36,8,70,39,7,86,134,67,6,42,129,103,6,7,23,20,28,6,62,22,20,79,115,118,80,31,138,172,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,8,19,0,1,27,43,22,32,78,2,79,39,132,35,143,191,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,5,11,14,31,10,26,29,42,2,86,106,50,86,25,141,214,100,3,16,18,27,47,53,32,8,77,8,94,54,10,18,103,49,151,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,6,7,23,20,28,6,62,22,73,52,7,127,60,62,159,106,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,5,0,28,23,4,39,36,24,74,34,99,125,58,15,193,155,86,3,16,18,27,47,53,32,8,77,18,56,54,10,18,103,49,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,6,2,6,18,34,45,14,73,5,92,69,2,60,84,169,216,147,2,6,25,5,37,15,44,38,26,64,116,76,32,25,183,76,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,7,13,6,10,13,2,31,26,77,6,31,132,159,82,54,31,40,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,0,8,28,6,40,55,34,10,33,99,68,110,66,17,26,217,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,0,13,24,4,15,41,60,75,19,81,99,59,77,174,133,92,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,2,8,19,20,0,33,19,49,11,63,76,96,44,131,54,13,177,35,0,15,20,26,11,23,16,76,62,41,108,98,24,5,144,103,67,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,1,7,23,37,36,4,32,16,69,22,13,15,39,7,14,151,82,8,19,0,32,12,29,8,36,42,21,11,108,64,167,126,85,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,9,14,1,14,22,3,42,9,44,12,6,10,2,166,163,165,221,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,21,109,0,15,26,6,10,31,10,51,31,10,65,81,31,141,100,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,5,10,4,26,49,17,12,51,20,14,85,18,130,69,172,108,222,5,0,6,14,25,3,52,48,28,7,101,71,61,130,56,111,66,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,5,11,3,25,15,5,1,66,84,5,117,53,77,34,32,28,28,7,11,27,17,9,24,3,26,66,45,0,92,105,56,15,219,183,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,5,0,6,19,42,16,6,79,59,38,1,55,140,129,88,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,5,11,22,16,44,12,55,22,60,95,68,90,23,146,154,90,21,3,16,2,18,16,12,20,54,34,13,6,11,106,57,16,138,164,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,14,1,14,22,3,42,9,44,12,6,10,2,1,1,2,158,5,5,22,37,32,25,68,0,17,83,87,136,92,43,2,176,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,9,18,15,13,26,4,43,46,46,31,90,106,50,40,32,22,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,9,1,7,11,41,48,27,52,65,44,77,43,137,117,76,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,11,8,4,7,32,11,43,33,47,7,97,83,81,119,94,48,47,46,7,11,27,17,43,21,0,17,32,1,111,126,149,100,59,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,1,7,23,37,36,4,32,16,69,22,2,28,13,92,8,119,175,4,6,25,21,31,9,5,20,70,5,110,49,139,175,13,107,193,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,9,14,1,13,5,40,19,60,19,73,91,97,4,41,178,114,45,4,14,13,33,14,39,46,64,44,23,36,107,101,140,99,58,194,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,2,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,6,7,23,20,28,6,62,22,73,52,7,36,154,41,102,131,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,26,3,3,19,38,29,7,15,64,33,1,20,78,11,147,195,100,178,9,18,15,13,26,4,43,46,46,31,90,106,50,40,32,22,186,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,9,14,1,14,22,3,42,9,44,12,6,10,2,1,1,2,6,5,0,6,19,42,16,6,79,59,38,1,55,140,91,50,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,1,7,23,37,36,4,32,16,64,30,105,110,66,134,199,135,66,8,19,0,1,27,43,22,32,78,2,79,39,132,35,143,191,155,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,8,12,21,36,3,38,17,42,82,98,66,26,29,119,142,101,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,4,15,8,32,11,43,33,47,7,97,83,81,119,2,33,181,235,1,9,11,10,18,44,23,77,55,57,75,35,99,133,92,205,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CDW,5.0,50.0,42.0,423.0,4234.0,45.0,4520.0,976.0,426.0,24,7,10,4,24,42,6,66,34,12,99,29,128,27,44,128,40,203,2,3,19,3,44,59,38,14,56,92,47,139,118,136,28,57,187,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,9,14,1,14,22,3,42,9,44,12,6,10,2,1,1,2,6,4,13,5,21,5,9,5,20,70,60,4,82,8,122,121,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,5,5,22,14,32,20,52,48,28,7,101,71,61,145,104,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,5,13,17,34,23,26,29,42,43,11,57,131,135,74,157,93,24,6,10,10,23,13,36,15,67,47,26,98,125,81,32,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,9,14,1,14,22,3,42,9,44,2,84,67,0,13,86,208,139,5,4,1,28,1,30,9,57,37,16,16,31,6,155,114,73,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
CFN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,-1.0,-1.0,10,2,16,21,17,17,1,37,4,32,0,111,6,64,45,181,195,216,1,12,3,29,45,37,45,21,60,39,38,130,86,156,48,7,112,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,1,9,3,29,34,45,39,58,88,67,21,96,111,37,184,143,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,9,18,9,35,38,34,13,59,75,85,40,0,35,118,160,24,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,1,7,23,37,36,4,3,36,52,60,0,63,48,111,125,61,149,2,3,8,34,44,22,56,47,27,6,41,1,141,92,51,10,68,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,5,5,25,22,32,51,56,69,57,25,50,37,154,93,20,10,173,2,6,25,5,37,15,44,38,26,64,116,76,32,134,93,142,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,9,18,24,9,8,24,54,15,9,83,74,7,55,32,31,17,226,2,3,19,3,29,7,35,9,49,51,71,46,150,101,60,19,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,4,13,5,26,5,40,65,41,21,37,17,14,89,149,172,129,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,3,16,18,27,33,50,7,40,72,89,12,80,156,107,66,25,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,19,7,10,4,24,16,25,60,79,38,26,62,25,46,163,90,26,51,4,17,16,31,17,17,25,74,85,70,78,61,116,170,129,88,52,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,7,11,27,17,9,24,3,26,66,45,0,92,105,56,15,219,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,2,17,8,15,2,49,42,65,45,88,62,88,44,169,128,87,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,0,8,0,5,9,49,18,77,61,37,94,27,52,98,186,34,11,3,16,18,27,47,53,32,8,77,8,94,54,10,18,103,49,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,9,14,1,14,22,3,3,36,89,57,110,66,85,138,179,139,70,4,14,13,7,14,39,33,33,81,17,72,89,45,52,78,118,73,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,9,14,1,14,22,3,3,36,89,57,110,66,85,138,179,139,70,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,19,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,62,153,5,0,6,19,42,20,40,70,50,29,43,3,96,172,82,152,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,7,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,1,7,23,37,36,4,32,16,69,22,13,15,39,7,14,151,82,7,11,27,17,9,24,50,26,6,35,59,105,108,59,18,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,1,27,33,28,23,4,50,86,54,37,118,51,152,79,149,80,4,17,14,22,8,18,59,72,52,65,20,138,68,61,149,215,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,9,8,9,35,24,2,63,39,18,82,109,124,134,164,123,82,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,1,27,33,28,23,4,50,86,54,37,118,51,152,79,149,80,2,6,25,5,37,15,57,23,13,47,19,112,114,65,167,105,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,7,8,28,8,22,54,58,34,14,61,55,69,25,66,7,133,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,0,8,0,5,9,49,18,77,61,37,66,84,17,110,37,156,93,3,16,2,18,16,12,20,54,34,13,6,11,106,55,180,139,103,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,5,5,22,14,32,25,68,0,17,83,87,136,92,145,104,63,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,2,16,21,17,17,1,37,4,32,0,11,1,9,127,113,49,3,4,13,5,7,4,13,30,11,11,24,105,65,21,2,150,213,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,9,14,1,14,22,3,42,9,44,12,6,10,41,37,91,30,234,6,10,10,23,13,36,15,6,1,72,27,50,128,79,90,164,199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,2,4,7,1,26,33,67,57,72,80,58,89,140,117,112,160,30,1,9,24,4,15,41,60,75,19,81,34,27,15,151,195,113,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,9,14,1,14,22,3,42,9,44,12,6,10,2,1,1,2,137,9,8,9,35,24,10,63,39,18,82,109,124,134,164,123,82,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1
COTY,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,-1.0,-1.0,20,7,10,13,10,13,2,31,26,77,6,31,132,159,82,54,31,40,9,6,25,13,26,4,43,46,46,31,90,106,5,160,49,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
