,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,8,4,5,29,49,30,34,24,12,89,69,49,143,163,20,202,182,0,15,14,14,14,49,49,14,84,84,98,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,8,4,5,37,47,36,26,16,6,39,114,118,25,135,99,160,83,4,14,17,23,44,44,44,20,41,94,94,94,40,167,40,139,239,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
BDK,3.0,35.0,33.0,333.0,3339.0,25.0,2520.0,976.0,270.0,15,0,9,20,33,42,45,35,25,15,4,118,98,78,58,38,100,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,8,13,9,23,16,55,45,35,25,14,6,113,93,73,53,33,13,8,8,28,28,28,51,46,73,89,29,51,49,49,24,21,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,9,1,1,31,21,10,0,48,13,87,67,123,103,83,63,43,23,4,14,17,26,7,9,54,37,82,82,116,26,139,114,186,186,186,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,3,17,7,28,45,17,7,53,37,26,80,105,89,71,55,36,32,8,17,26,37,37,37,63,61,61,61,77,77,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,4,14,17,23,44,44,44,44,65,77,99,42,137,98,74,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,1,15,6,32,22,11,1,40,28,58,19,70,50,30,10,185,5,6,6,6,6,6,6,6,6,6,6,46,99,89,14,107,99,92,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,8,4,5,29,11,47,65,55,65,60,62,76,56,36,16,142,111,0,0,24,24,24,24,24,74,79,80,93,127,74,74,127,129,129,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,5,18,4,35,25,14,4,20,51,44,104,108,45,156,167,147,127,3,7,5,15,0,41,65,65,77,10,87,117,147,147,160,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,8,4,9,23,16,55,45,35,25,14,6,113,93,73,53,33,13,8,8,28,28,28,51,46,73,89,29,51,49,116,88,157,205,152,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,6,5,1,31,21,10,0,48,13,87,67,33,53,0,168,116,213,5,10,10,16,31,31,68,68,68,78,45,45,45,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,0,9,20,33,33,42,8,13,3,1,10,3,3,4,3,3,9,1,4,4,22,43,43,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,2,6,11,13,30,56,53,43,80,69,49,29,146,126,106,86,66,7,12,12,13,13,13,13,13,13,13,88,123,123,162,123,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BMET,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,2,6,19,37,47,36,26,16,6,39,114,94,74,54,34,14,56,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,0,9,0,6,46,35,54,26,16,5,109,37,155,66,46,26,6,0,0,24,24,24,24,24,74,79,80,93,127,127,127,127,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,2,13,25,15,5,40,18,0,30,99,88,68,48,28,8,107,87,9,9,15,32,9,48,9,76,9,9,76,76,146,76,76,76,76,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
BNI,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,0,5,8,0,29,12,59,78,74,70,50,30,9,7,195,175,155,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,0,12,15,5,19,50,28,1,39,79,59,65,22,60,184,200,212,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,1,15,6,25,15,4,24,30,64,68,48,28,27,34,33,29,110,6,6,6,6,6,6,47,9,59,88,46,99,89,14,107,99,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRL,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,6,6,6,6,6,6,47,6,6,21,16,14,82,110,99,82,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,0,10,24,2,4,31,9,15,87,72,45,9,113,146,85,104,84,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,0,9,20,33,33,42,8,13,3,1,10,3,124,167,92,10,237,5,10,8,33,17,45,45,62,12,73,82,84,136,82,60,52,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,7,14,17,12,32,21,11,68,41,43,9,133,122,102,82,62,152,9,15,15,32,15,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,5,18,4,27,17,6,43,71,61,95,75,55,35,15,30,130,69,3,7,5,39,36,36,36,39,39,39,36,75,75,75,75,75,75,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,4,5,29,49,30,34,24,12,89,69,49,29,9,14,13,14,0,0,29,29,29,29,23,23,23,23,66,66,62,62,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,2,6,19,39,41,44,22,18,8,3,21,22,8,150,130,5,0,9,9,9,9,9,52,52,78,78,52,52,52,52,52,189,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,9,1,21,7,9,2,36,70,60,90,70,122,102,82,62,195,175,9,9,9,9,9,52,52,76,78,52,52,52,52,52,189,9,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,15,3,17,7,28,45,17,7,53,37,26,80,105,89,71,55,36,32,5,10,8,10,45,10,12,29,18,97,97,97,97,145,87,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,4,5,14,26,34,23,13,58,0,47,86,125,147,127,65,45,25,1,4,4,22,43,43,43,54,58,26,75,88,84,95,151,218,218,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,9,1,21,7,0,18,5,12,2,0,108,88,68,48,28,8,99,1,4,4,22,43,43,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,8,19,14,26,34,23,13,58,0,47,82,72,16,40,5,112,33,0,15,14,14,14,49,49,14,84,84,98,130,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,25,4,16,13,3,31,22,32,22,9,63,43,23,123,103,83,22,181,2,3,3,3,3,3,3,51,51,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBSS,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,5,18,4,35,25,14,4,20,51,8,60,39,10,43,76,66,16,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,0,9,20,17,44,24,67,57,47,36,16,127,107,87,67,47,27,7,12,18,18,22,59,10,18,50,54,107,107,107,107,193,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,-1,9,11,28,4,10,53,39,29,19,49,87,116,63,49,39,24,15,8,1,22,37,37,37,61,61,61,61,77,62,37,37,37,143,18,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,8,8,28,28,25,28,28,28,28,62,119,38,71,177,177,119,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,8,4,5,29,49,30,34,24,12,89,69,49,29,9,14,13,14,8,8,28,28,28,51,46,73,89,29,51,49,49,24,21,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,9,1,21,7,0,18,5,12,79,16,54,34,14,63,43,23,158,3,7,21,38,38,50,50,50,38,50,105,105,105,173,173,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,48,37,27,17,7,2,40,128,0,88,68,48,28,1,2,23,30,33,33,33,33,33,92,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,2,6,19,32,22,11,1,40,28,58,19,74,84,59,171,151,131,5,10,10,10,40,40,40,40,40,40,40,40,10,145,87,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,9,1,21,7,0,18,5,12,2,0,89,79,17,94,136,52,7,1,13,23,30,30,30,30,30,80,30,30,30,30,30,30,30,93,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,8,1,22,37,39,46,61,5,37,37,38,139,95,137,104,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,6,7,22,21,38,34,68,7,20,50,106,65,148,128,108,88,68,4,17,26,26,26,26,26,26,26,91,91,33,26,69,175,152,160,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,7,12,12,12,13,57,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,0,9,20,33,33,42,8,36,29,94,65,134,41,84,188,213,88,8,8,28,28,25,28,28,25,25,25,25,38,71,177,177,93,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,0,29,9,2,20,12,49,68,29,94,107,87,149,129,109,89,3,7,20,20,20,38,69,69,69,69,20,20,20,20,133,20,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,8,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,0,0,29,29,47,42,41,71,36,28,65,73,54,104,82,71,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,9,9,9,18,18,18,18,78,85,85,85,85,140,140,88,192,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,2,6,19,39,41,44,22,18,8,3,3,13,157,150,178,144,109,1,4,20,4,4,4,4,54,58,26,29,70,108,179,62,60,52,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,17,3,3,10,34,39,38,61,51,14,30,23,139,119,99,79,59,239,5,10,10,10,40,10,12,29,18,97,97,97,97,145,87,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,6,13,28,30,20,16,44,33,72,71,7,26,135,46,0,211,203,3,5,7,34,32,32,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,2,6,19,39,41,44,22,33,72,71,7,90,92,152,128,79,218,3,7,5,15,0,41,65,65,77,65,87,117,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,2,6,24,2,35,46,19,2,58,96,26,104,39,22,21,191,171,9,9,9,9,9,48,9,76,9,9,76,76,146,146,146,76,76,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,2,6,24,2,35,46,19,2,58,96,26,104,39,22,21,191,171,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,8,4,5,29,49,30,34,24,12,89,69,49,29,9,14,168,81,2,3,3,3,3,3,51,47,47,47,27,9,73,135,110,105,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,9,5,8,26,29,12,59,78,74,70,50,30,9,85,150,37,200,2,3,11,35,35,58,67,67,56,58,47,89,12,105,92,74,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,48,37,27,17,7,2,40,128,0,88,68,48,28,1,4,4,22,43,43,43,43,43,43,75,88,84,95,151,84,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,19,18,8,43,32,30,9,17,19,76,41,21,64,56,39,35,5,10,8,8,45,8,8,8,8,8,8,8,8,8,8,8,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,7,22,21,48,37,27,17,7,2,40,128,0,2,37,17,233,3,7,21,38,38,38,69,38,83,38,102,102,102,171,184,38,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,3,17,7,28,45,43,57,47,37,26,83,63,43,23,165,145,94,1,13,23,30,30,30,30,30,80,98,84,128,128,128,128,138,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,4,16,1,31,13,48,38,75,86,27,15,121,52,12,26,93,165,1,4,20,4,4,4,4,4,4,4,4,4,4,4,4,200,200,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,3,17,7,28,45,43,57,47,37,26,83,63,43,23,165,145,94,9,15,15,32,23,22,55,55,55,55,76,76,58,22,116,66,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,1,15,6,25,18,41,62,52,42,31,82,126,106,86,66,46,132,2,3,11,35,35,58,67,67,56,58,47,89,12,144,47,157,79,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,2,6,19,39,41,44,22,18,8,3,21,22,8,150,130,110,90,8,1,22,37,39,46,61,5,37,37,37,37,64,87,150,172,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,3,17,7,28,45,17,7,53,37,26,80,105,89,71,55,36,32,5,10,10,10,40,40,40,40,40,40,40,40,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,2,11,2,24,24,39,37,38,81,91,71,58,31,162,142,193,173,8,8,28,28,28,51,46,73,89,29,51,49,116,88,157,205,152,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,2,6,19,39,41,44,22,18,8,3,21,22,8,150,130,110,90,1,4,4,22,43,43,43,43,43,43,43,43,43,43,43,134,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,9,1,21,7,0,18,5,12,2,0,8,1,2,1,2,1,4,6,6,1,21,21,15,27,60,60,60,62,87,15,101,172,110,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,9,12,15,5,19,50,28,1,39,79,59,47,59,165,145,125,105,0,0,24,24,24,24,24,74,74,66,74,74,74,74,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,9,1,11,13,30,56,15,31,24,13,2,21,55,170,77,181,226,4,14,17,23,44,44,44,20,41,94,94,94,40,167,40,139,239,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,0,5,8,0,29,12,59,78,74,70,50,30,9,7,195,175,155,7,19,19,13,34,19,48,45,46,71,101,101,156,156,156,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,0,9,0,32,22,11,1,40,28,58,19,74,84,115,147,95,61,4,17,26,17,46,12,63,63,63,63,63,63,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,0,3,10,34,39,38,61,51,14,30,23,139,11,137,15,153,60,6,6,6,6,6,6,6,6,6,6,46,99,89,14,107,99,92,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
