,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,8,10,22,0,7,28,7,19,75,50,98,55,9,81,186,142,95,9,7,14,24,49,32,12,49,9,39,87,0,92,38,180,142,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,1,11,29,17,0,9,0,6,59,39,35,67,0,2,1,4,6,1,17,25,16,29,49,29,33,24,22,95,52,6,113,91,63,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,9,19,9,28,31,23,29,10,19,1,12,7,159,134,76,127,0,6,15,2,5,40,8,32,48,27,4,106,34,140,96,51,204,191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,4,5,28,26,2,54,2,8,53,15,107,91,46,164,42,126,89,7,12,3,3,39,16,42,47,76,53,11,104,116,66,17,171,124,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,6,18,0,38,43,36,54,76,82,62,20,105,59,20,166,122,194,0,11,29,29,14,21,13,22,70,68,38,79,89,124,183,181,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,5,3,7,38,15,47,60,38,57,34,10,10,35,141,96,164,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,9,5,17,45,49,24,36,39,63,16,43,30,33,107,115,205,1,17,25,1,29,49,67,33,86,22,95,52,17,120,185,168,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,9,19,9,28,6,40,59,49,28,8,65,5,118,169,116,72,160,3,2,12,32,23,53,61,39,18,81,74,50,142,98,53,15,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,7,8,24,15,46,51,30,73,52,32,67,114,68,29,188,123,111,4,15,5,21,43,20,68,46,25,2,91,48,2,3,7,119,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,8,4,21,17,10,36,16,70,61,38,24,122,134,133,147,3,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,1,11,29,26,0,9,0,6,59,39,1,3,0,2,1,4,6,3,2,12,32,23,0,0,60,35,81,39,50,142,98,53,15,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,4,5,28,26,2,54,2,8,4,12,1,3,20,176,51,172,109,4,15,2,5,40,8,32,48,27,4,86,96,50,80,197,159,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,9,19,9,28,12,58,52,15,78,58,108,65,19,40,55,69,55,9,1,26,15,41,38,18,65,49,86,96,53,16,15,48,59,206,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,1,11,29,25,0,9,66,47,80,24,0,40,60,21,187,143,96,3,18,12,32,23,53,61,39,18,81,34,50,4,97,191,153,217,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,9,10,0,22,48,26,11,29,0,87,45,66,71,169,116,31,225,9,1,26,39,21,28,56,52,31,8,6,90,127,108,90,206,159,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,3,14,21,35,14,11,45,22,32,93,79,123,77,38,89,150,75,0,0,23,2,27,37,50,28,7,63,97,89,43,11,10,105,68,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,1,11,29,28,0,9,0,6,59,39,12,7,0,2,147,30,41,2,7,20,24,33,10,22,7,37,41,80,114,102,118,132,104,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,2,16,13,19,9,11,45,22,42,56,24,20,91,80,143,78,210,8,4,6,33,46,43,25,73,68,64,107,64,18,45,160,213,234,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,3,9,5,17,45,49,24,36,39,63,16,43,30,33,107,115,205,5,17,25,16,29,49,67,45,24,67,31,103,57,95,50,12,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,25,4,5,28,26,2,54,2,8,4,12,1,3,17,6,175,81,173,1,13,22,12,16,34,14,32,82,25,110,67,21,104,59,169,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,1,13,10,30,26,4,46,23,2,72,77,42,69,78,152,108,176,6,15,5,21,43,20,68,46,44,95,30,93,47,93,56,201,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,3,14,21,35,14,45,33,1,7,99,39,106,155,3,198,213,141,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,4,5,28,26,2,54,22,8,4,12,119,104,58,125,72,195,148,1,13,22,12,16,34,20,23,41,88,72,29,128,104,59,133,70,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,4,5,28,26,2,43,10,56,73,13,62,19,119,153,100,56,9,5,19,10,6,0,12,6,44,60,37,94,81,124,32,158,163,129,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,6,18,17,12,25,3,54,76,82,62,20,105,59,20,166,122,194,4,9,27,27,30,30,30,8,2,43,1,49,143,50,116,195,148,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,0,17,8,7,49,30,62,51,30,10,7,27,100,61,149,105,58,5,19,10,14,42,19,44,50,29,6,112,69,23,48,172,172,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,1,10,22,0,7,28,7,19,75,50,98,55,9,81,186,142,95,9,7,14,24,49,32,12,49,9,39,87,0,92,38,180,142,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,1,11,29,26,0,9,0,6,59,39,24,20,0,2,1,4,6,5,3,7,38,15,47,60,38,57,34,10,10,111,141,96,58,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,3,14,21,35,14,45,33,1,7,21,6,6,29,10,4,11,13,7,6,15,9,20,5,62,40,19,10,8,60,131,87,42,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,0,9,5,17,1,37,49,0,69,42,111,130,84,45,54,49,215,7,12,3,3,39,16,42,20,36,92,102,59,13,56,11,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,15,6,18,24,15,46,51,30,73,52,32,67,114,68,29,188,123,114,4,9,27,27,30,30,30,8,2,43,1,49,143,50,162,195,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,6,18,17,12,25,3,6,67,46,26,4,116,70,31,172,128,81,2,10,20,35,12,31,59,64,72,23,103,55,159,115,70,32,230,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,0,7,18,5,32,42,43,60,70,45,95,45,130,91,38,60,30,2,10,19,25,4,17,55,12,83,60,111,68,22,4,165,127,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,-1,6,18,17,12,25,3,6,67,46,92,74,83,42,7,112,177,118,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,2,3,14,21,35,14,45,33,1,7,21,6,6,29,10,4,11,13,3,2,28,32,26,0,0,60,28,78,36,85,103,33,9,186,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,26,9,19,9,28,31,23,29,10,19,1,12,7,129,90,37,23,14,7,0,23,2,27,40,43,21,20,3,88,89,9,72,79,17,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,3,14,21,35,14,1,55,74,51,60,118,136,8,163,146,100,74,9,1,26,39,21,28,48,52,81,58,16,39,147,163,118,80,231,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,4,10,22,0,29,35,13,40,67,52,93,50,4,50,144,97,68,4,15,2,5,40,8,32,48,27,4,86,96,50,80,197,159,112,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,5,17,18,11,32,32,37,9,3,70,31,95,138,109,93,20,163,6,8,2,23,47,24,21,56,5,12,14,66,121,77,32,175,128,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,1,11,29,18,0,9,0,6,59,39,55,12,0,2,1,4,6,1,13,22,1,45,22,46,69,48,49,73,46,150,68,61,179,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,1,11,29,12,0,9,0,6,59,39,4,116,0,2,1,4,6,7,0,23,2,27,37,43,21,20,3,97,89,9,72,10,167,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,2,16,13,19,9,29,9,20,63,37,8,63,90,16,20,40,16,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,1,11,29,26,0,9,0,6,59,39,1,3,0,2,1,4,6,5,3,24,26,3,48,38,57,65,13,62,27,45,105,46,31,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,4,1,7,27,41,53,58,35,14,9,25,52,67,175,28,156,157,6,14,9,18,25,41,35,72,80,50,98,124,78,34,22,33,198,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,6,18,12,33,35,19,36,14,29,74,32,26,120,108,67,185,138,3,2,24,32,3,0,0,60,28,78,36,85,68,24,84,120,166,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CFN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,-1.0,-1.0,10,3,9,5,17,33,46,25,77,87,33,110,68,111,72,19,149,203,6,8,2,5,40,8,32,51,30,74,32,106,60,138,93,55,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,6,8,17,13,31,4,40,56,66,0,45,125,79,139,176,138,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,4,16,8,22,19,57,37,15,59,28,84,112,66,22,161,123,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,2,16,13,19,9,29,9,20,63,37,8,63,90,16,20,40,16,0,11,1,30,44,29,9,10,33,47,5,32,20,130,145,18,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,1,11,29,3,36,24,34,27,72,97,70,134,158,119,66,22,45,7,0,23,2,27,37,50,28,7,63,97,89,43,11,10,105,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,6,4,16,18,43,36,42,72,26,75,77,41,104,157,104,176,129,0,11,16,8,24,18,65,43,22,15,15,18,130,91,97,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,0,7,18,5,32,42,43,60,70,45,95,45,130,91,38,60,30,1,6,19,25,36,13,27,71,50,27,7,115,69,114,184,202,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,8,0,27,36,3,44,56,33,12,34,44,64,153,96,124,163,104,9,1,26,15,41,38,48,65,49,14,44,30,64,144,119,194,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,19,2,16,13,19,9,29,9,20,63,37,8,63,90,16,20,40,16,2,7,20,24,1,56,36,7,37,65,80,114,102,118,132,104,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,7,2,15,34,8,10,40,57,68,48,89,124,83,32,12,98,70,8,13,6,12,16,34,23,1,82,42,64,21,98,18,0,176,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,5,9,5,17,45,49,24,36,39,63,16,43,30,33,107,115,205,0,7,1,30,34,11,15,75,54,31,9,119,0,0,87,25,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,8,0,27,36,3,44,60,39,77,17,5,46,41,11,34,77,51,9,1,26,39,21,28,56,63,42,19,105,62,96,59,90,215,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,5,1,25,24,30,8,8,5,65,43,115,72,121,82,29,26,21,1,17,25,1,45,22,46,69,24,49,73,98,144,135,69,85,233,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,5,1,25,24,30,8,8,5,65,43,115,72,121,82,29,26,21,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,2,9,4,16,1,11,57,20,68,47,27,91,48,2,146,194,119,174,3,18,24,26,3,48,49,27,74,36,82,107,25,122,77,39,214,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,6,1,11,29,26,0,9,0,6,59,39,1,3,0,2,1,4,6,6,14,9,11,38,15,66,11,89,84,42,76,30,17,68,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,6,18,17,12,25,3,6,67,46,26,4,116,70,31,172,128,81,4,9,27,27,30,27,7,53,84,61,19,97,51,80,19,115,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,5,6,3,14,38,16,68,48,27,7,13,15,78,156,173,129,82,2,10,20,35,12,31,59,64,72,23,103,55,159,115,76,67,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,19,9,28,1,37,49,0,69,42,53,88,145,106,53,9,188,8,5,11,0,48,45,5,16,13,17,0,139,8,106,54,56,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,5,6,3,14,38,16,68,48,27,7,13,15,78,156,173,129,82,2,10,20,35,12,31,59,37,16,23,103,55,101,64,76,67,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,7,2,15,34,8,10,40,57,68,48,89,124,83,32,12,98,70,7,5,11,19,17,58,10,30,32,9,116,127,154,110,20,197,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,6,18,12,33,22,38,41,38,66,79,37,92,48,59,190,16,128,2,7,14,24,49,56,36,7,37,65,77,128,82,153,108,70,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,11,29,9,0,9,0,6,59,39,29,139,0,2,1,4,6,1,8,17,13,9,2,4,2,85,62,20,136,90,46,1,87,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,2,10,20,4,37,14,34,18,39,30,118,75,157,52,156,47,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,1,11,29,37,0,9,0,6,59,39,101,58,0,2,1,4,6,6,14,9,18,25,41,35,72,80,50,98,135,105,61,16,141,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,17,9,19,9,28,20,14,64,2,89,61,113,70,24,77,131,87,50,1,17,25,16,9,49,67,45,24,67,25,99,53,168,123,85,38,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,4,5,28,26,2,54,2,8,4,12,1,3,17,6,3,10,7,8,4,21,17,10,36,64,42,21,45,78,133,87,43,58,184,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COV,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,2,16,7,37,39,56,35,12,74,57,28,102,35,104,25,102,24,5,8,17,13,9,2,4,2,85,62,20,136,90,46,1,87,239,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,5,9,5,17,45,49,24,36,39,63,16,43,30,33,107,115,205,2,0,20,35,12,31,59,64,72,23,60,78,112,174,129,91,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
