,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,15,6,1,18,21,39,22,40,79,26,43,88,72,55,98,110,119,186,8,18,2,13,0,50,22,28,69,69,81,81,108,108,108,108,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,9,9,9,9,9,9,9,9,9,9,9,9,150,150,150,150,150,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,8,0,11,20,25,33,35,7,59,77,23,43,99,99,99,99,99,223,5,8,20,20,20,48,48,48,48,48,48,48,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,1,14,14,21,39,22,40,79,26,99,53,15,15,135,77,215,236,2,4,29,29,29,29,29,0,87,44,97,15,33,90,81,171,124,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,11,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,0,8,3,47,56,56,56,56,56,56,56,56,56,56,56,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,6,1,18,34,47,15,35,77,40,26,98,75,47,24,24,22,21,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,99,90,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMET,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,0,4,4,35,0,46,39,64,60,52,117,96,88,67,55,47,46,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,15,7,13,3,17,42,42,42,42,42,42,42,42,42,42,42,42,42,4,14,9,33,44,44,65,65,65,7,15,87,90,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,2,4,21,35,26,2,50,67,84,84,84,84,84,84,84,84,84,5,16,16,26,26,26,34,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
BNI,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,3,6,1,1,1,1,1,1,1,1,1,1,1,31,199,199,199,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,20,1,14,14,20,8,8,8,31,39,96,109,109,109,109,109,109,237,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,0,11,11,11,11,11,11,11,11,97,97,97,97,97,97,97,97,3,15,24,18,48,16,51,15,75,70,108,130,52,124,89,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
BRL,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,10,29,29,29,29,29,0,87,36,36,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,6,1,18,18,18,13,13,13,13,11,11,11,11,6,6,6,2,9,9,22,10,42,39,31,68,45,18,18,13,13,11,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,1,14,14,20,8,8,8,31,39,96,109,109,109,109,109,109,157,5,8,20,20,20,20,20,76,76,76,76,76,76,76,76,76,76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,18,21,21,21,21,21,21,21,21,35,138,138,138,138,116,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,203,203,4,14,9,33,44,59,59,59,59,59,59,102,43,151,134,162,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,9,9,9,9,9,9,9,9,9,9,9,9,150,150,150,150,71,9,9,1,1,3,34,55,54,43,31,95,70,116,122,199,213,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,6,1,18,34,47,15,35,77,40,26,98,75,47,24,24,22,21,4,14,21,14,14,14,14,14,85,85,85,85,35,165,12,215,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,2,2,23,23,23,23,23,23,23,40,6,108,23,23,23,23,23,6,0,25,25,25,25,25,25,25,25,25,25,25,68,91,160,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,3,4,1,35,1,1,1,1,1,1,3,78,36,1,1,1,187,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,11,8,3,10,33,44,44,44,44,44,44,44,132,132,132,132,132,132,5,8,20,20,20,20,48,76,76,76,48,48,48,76,76,76,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,7,18,2,26,2,18,18,18,18,13,13,13,13,11,13,13,11,0,19,19,19,41,41,41,41,41,41,112,112,112,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,2,24,31,2,77,55,39,41,127,127,130,3,185,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,7,18,2,26,2,18,18,18,18,13,13,13,13,11,13,13,177,4,18,21,21,21,21,21,21,21,21,35,138,138,138,138,116,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CBSS,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,9,9,9,9,9,9,9,9,9,9,9,9,150,150,150,150,150,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,6,1,20,31,21,7,52,40,22,57,96,47,46,117,163,125,99,5,16,16,26,26,26,26,26,16,16,16,16,16,16,16,16,16,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,2,13,13,3,46,59,67,57,43,2,47,45,21,18,18,17,13,2,17,17,17,17,17,17,17,17,66,106,106,106,106,43,159,223,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,1,14,14,21,39,22,40,79,26,43,88,72,55,98,110,119,186,3,4,29,29,27,29,27,27,27,27,91,43,159,113,95,89,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,3,6,8,0,28,28,54,73,87,87,87,87,78,78,78,78,78,2,10,10,37,37,37,37,37,37,37,37,33,113,171,171,203,203,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,17,22,22,22,52,22,22,57,6,72,123,123,123,123,200,200,6,0,25,25,25,25,25,25,25,25,80,80,80,80,80,80,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,6,1,18,18,18,13,13,13,13,11,11,11,11,6,6,6,2,3,15,24,12,18,40,54,39,12,46,45,88,46,45,114,14,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,6,1,18,18,18,13,13,13,13,11,11,11,11,6,6,6,2,5,16,16,26,26,46,3,20,26,80,118,9,68,169,93,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,20,20,20,20,46,76,76,76,83,79,57,179,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,11,2,2,23,23,23,23,23,23,23,40,6,68,68,53,159,135,79,5,16,16,26,26,26,34,26,16,26,26,26,26,109,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,1,14,14,38,38,58,17,76,63,73,116,131,131,131,131,131,131,7,12,7,39,39,52,52,52,52,52,110,110,110,110,110,39,39,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,4,17,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,1,1,31,24,60,60,60,60,60,74,74,39,87,87,87,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,8,0,11,8,0,28,28,54,73,87,87,87,87,87,87,87,87,87,3,3,28,28,28,28,28,72,72,72,28,118,118,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,4,5,5,5,5,5,5,5,35,54,59,6,155,155,155,155,5,7,12,12,27,12,12,62,62,62,62,62,137,137,172,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,19,38,38,22,0,70,70,82,82,82,155,155,155,155,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,17,1,14,14,21,39,22,40,79,26,43,88,72,55,139,39,69,69,5,17,17,17,17,48,64,66,4,12,113,3,124,88,64,48,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,2,2,23,23,23,23,23,23,23,40,6,68,68,68,68,68,238,4,14,9,14,14,44,65,65,65,65,61,61,61,61,150,212,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,9,9,9,9,9,9,9,9,9,9,9,9,150,150,150,150,150,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,6,1,4,28,15,50,26,43,2,45,45,134,134,134,134,134,134,4,18,21,21,21,21,21,21,21,21,35,138,138,138,138,138,50,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,6,1,4,28,15,50,26,43,2,45,45,134,134,134,134,134,134,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,11,11,11,11,11,11,11,11,33,96,96,9,159,106,118,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,17,22,22,22,52,22,22,57,6,72,123,123,123,123,200,200,0,5,0,31,2,19,13,18,18,1,44,47,92,163,163,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,2,24,31,57,9,22,47,11,125,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,168,168,168,9,9,1,1,31,24,60,60,60,60,60,60,60,39,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,9,9,9,9,9,9,9,9,9,9,9,9,150,150,150,150,150,9,9,5,36,1,1,9,31,14,24,105,105,105,105,105,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,8,3,26,2,24,57,2,50,50,50,50,22,2,93,75,218,218,8,1,3,9,40,55,33,40,83,83,101,136,83,83,183,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,1,19,19,8,37,37,46,37,37,37,94,94,157,157,157,157,207,2,17,10,37,37,37,37,37,2,2,2,2,2,2,2,2,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,11,6,6,6,6,6,6,6,6,6,6,6,164,164,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,5,7,24,7,40,43,43,6,47,24,24,21,144,0,15,122,73,7,7,27,34,49,49,49,78,78,78,49,49,153,153,153,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,2,2,23,23,23,23,23,23,23,40,6,108,23,23,23,23,23,9,9,1,1,31,2,42,74,74,74,74,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,2,10,29,30,17,21,59,69,52,67,2,88,72,75,63,60,55,3,15,14,22,19,40,10,61,33,9,68,121,121,121,121,121,121,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,3,6,11,11,11,11,11,11,11,97,97,97,97,8,28,28,28,3,3,14,22,19,15,43,22,47,90,90,131,131,131,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,11,6,6,6,6,6,6,6,63,63,63,63,63,182,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,27,27,27,27,27,27,91,43,159,33,27,183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,6,1,18,18,18,13,13,13,13,11,11,11,11,6,6,6,2,2,17,17,17,17,17,17,17,17,66,106,106,106,106,43,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,11,8,0,28,28,54,73,87,87,87,87,87,87,0,0,0,5,8,20,16,46,46,46,46,46,29,93,93,156,156,156,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,6,1,4,28,15,50,26,43,2,45,45,134,134,134,134,15,68,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,8,6,1,18,18,18,13,13,13,13,11,11,11,11,6,32,159,167,2,10,10,37,37,37,37,37,37,37,37,33,37,171,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,3,10,29,37,41,29,47,71,5,69,40,2,96,55,47,46,45,7,7,27,7,7,7,7,7,7,34,34,34,34,34,34,34,239,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,6,2,2,21,16,16,33,21,70,64,64,108,126,126,126,126,210,210,5,16,16,16,46,46,46,46,46,29,104,104,104,104,104,216,216,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,8,3,26,2,24,57,2,50,50,50,50,22,2,93,104,104,104,7,7,7,7,7,7,7,7,7,34,34,109,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,17,22,22,22,52,22,22,57,6,72,123,123,123,123,200,200,6,0,8,3,16,53,39,47,53,99,50,12,14,116,99,70,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,7,18,2,26,2,18,18,18,18,13,13,13,13,11,13,13,11,8,13,13,35,35,35,35,35,35,35,70,35,102,102,41,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,19,5,7,24,7,40,43,31,21,86,86,28,35,85,162,162,127,102,8,13,13,35,35,35,35,35,35,35,70,35,27,139,41,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,19,38,38,22,0,70,70,82,82,82,155,155,155,155,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,6,1,18,18,18,13,13,13,29,68,80,5,60,176,103,163,136,8,13,13,35,35,35,35,35,35,35,102,51,51,51,51,51,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,3,16,28,15,7,40,6,2,45,18,18,18,18,13,11,11,6,8,13,13,35,35,35,35,35,35,35,102,51,51,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,18,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,34,34,109,49,161,137,219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,1,19,19,8,37,37,34,28,83,5,52,57,137,15,187,126,110,5,8,16,16,46,46,46,46,46,29,104,104,104,104,104,216,216,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,6,1,18,18,18,13,13,13,13,11,11,11,11,6,6,6,2,9,9,23,0,45,45,30,19,29,54,98,22,88,48,47,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
