,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BDK,3.0,35.0,33.0,333.0,3339.0,25.0,2520.0,976.0,270.0,15,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,7,4,4,36,14,36,4,4,4,4,4,4,4,4,4,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,15,0,13,24,12,21,38,23,18,48,72,37,119,98,76,54,33,64,9,8,18,1,26,58,62,73,73,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,3,14,23,5,11,32,32,70,74,87,71,26,103,136,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,7,14,4,29,19,9,18,66,24,53,83,63,32,85,42,181,161,9,8,18,16,48,55,47,26,72,32,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,0,26,7,42,56,46,36,26,16,58,113,92,70,48,27,7,5,11,29,20,20,20,31,5,76,5,110,129,71,26,146,216,34,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,3,18,5,31,29,28,26,16,35,79,33,99,73,56,34,19,10,8,19,19,19,28,25,34,58,89,47,46,24,24,18,189,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,15,1,15,0,3,47,37,27,63,28,93,118,71,128,9,16,162,208,0,10,10,10,10,51,60,60,60,60,60,60,129,129,129,129,129,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,8,3,7,22,33,3,51,56,51,19,23,87,67,46,24,2,182,129,3,14,29,24,25,8,31,14,76,59,59,124,124,71,124,219,219,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,8,19,16,5,13,16,30,30,30,92,31,87,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,11,5,4,23,17,39,36,55,14,8,57,16,103,82,60,38,17,231,7,4,4,36,14,4,50,46,26,37,26,10,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,5,4,12,25,35,43,57,1,43,33,13,70,152,31,159,138,118,5,11,2,20,20,9,9,51,36,94,105,93,55,46,45,22,18,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
BMET,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,0,8,27,8,37,27,17,7,51,88,76,55,29,29,181,44,210,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,15,9,0,15,16,45,35,25,15,5,14,28,53,20,7,0,4,214,9,8,18,1,26,58,36,71,71,71,33,126,128,20,170,172,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,0,13,28,18,32,22,12,2,81,71,51,31,150,128,106,85,65,2,2,11,11,46,46,55,52,25,97,62,89,8,82,64,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNI,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,9,5,3,35,25,44,34,24,14,4,44,34,17,10,180,159,228,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,20,6,8,27,20,9,17,28,13,6,38,42,72,155,133,111,90,70,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,3,7,22,13,1,21,11,61,56,41,54,41,23,144,158,137,117,1,1,8,33,32,13,13,13,13,1,1,99,140,126,131,32,172,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BRL,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,283.0,10,6,10,29,23,10,23,13,68,82,64,36,32,93,87,160,30,79,3,14,29,24,25,59,59,59,59,31,108,108,59,61,62,166,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,6,10,29,23,10,23,13,68,82,64,36,32,70,14,191,143,93,9,9,9,16,48,55,47,26,72,32,75,47,46,22,21,18,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,2,5,3,35,25,44,34,24,14,4,44,34,17,10,50,131,81,0,10,10,10,10,10,10,10,64,64,64,64,64,64,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,3,8,22,12,2,44,3,67,62,107,87,66,44,22,1,43,2,2,11,11,45,45,45,45,88,88,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,6,15,27,31,44,44,44,44,66,66,66,66,82,114,34,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,3,8,12,25,35,43,57,1,43,33,13,70,152,31,159,138,118,0,16,20,21,31,5,11,16,80,10,37,32,93,55,48,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,0,17,7,12,21,38,23,18,48,72,37,119,98,76,54,33,13,4,13,26,25,23,47,26,33,20,18,13,96,58,128,151,151,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,1,13,24,8,37,27,17,7,51,88,76,55,29,29,19,203,183,2,17,5,37,37,37,37,79,79,79,79,67,79,79,109,109,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,11,7,14,4,29,19,9,18,66,24,53,83,63,32,85,42,181,161,9,8,18,16,49,49,49,49,49,49,113,113,113,113,113,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,16,1,11,2,13,50,34,63,81,84,64,148,126,104,168,224,7,7,7,7,7,7,7,7,7,7,7,7,7,7,145,145,145,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,2,12,18,38,28,18,8,62,52,42,22,2,65,43,21,0,201,7,7,7,8,34,56,56,64,47,99,39,100,100,100,26,14,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,9,6,2,26,48,49,30,39,74,5,38,47,41,127,75,53,28,0,0,0,0,0,48,48,48,48,48,48,48,48,171,171,171,152,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBSS,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,8,27,20,9,17,28,13,6,38,42,107,53,37,9,13,209,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,6,10,17,36,6,3,64,77,57,76,21,94,34,12,175,191,212,9,8,18,1,26,58,62,73,31,15,117,131,147,147,159,218,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,5,11,2,2,2,2,2,2,2,2,2,139,139,139,5,108,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,3,14,25,38,38,38,38,38,38,38,38,38,38,38,38,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,5,4,23,33,3,51,56,46,41,85,11,60,39,50,152,21,232,3,14,29,24,25,59,59,59,59,31,108,108,108,145,194,71,196,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,0,3,47,37,27,17,7,48,108,88,67,45,23,2,12,4,13,26,25,23,47,26,33,20,18,13,96,88,48,47,199,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,8,18,5,31,29,28,26,16,35,79,33,99,73,56,34,19,71,3,3,14,14,8,34,46,56,32,45,24,18,21,13,13,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,2,18,5,31,29,28,26,16,35,79,33,99,73,56,34,19,10,4,13,26,25,23,47,26,33,20,18,13,96,88,48,47,199,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,2,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,5,11,2,2,2,2,2,8,8,8,102,102,102,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,11,1,15,0,3,47,37,27,17,7,48,108,88,67,45,23,59,169,4,13,26,25,23,47,26,33,20,18,13,96,150,6,195,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,7,14,4,2,30,20,24,53,23,58,59,126,8,114,12,32,173,9,9,9,9,40,40,40,9,9,9,9,9,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,1,19,16,8,37,27,17,7,51,88,76,55,29,29,19,203,183,6,6,6,6,6,6,6,6,6,30,87,76,156,156,132,119,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,8,3,7,22,33,3,51,56,46,36,26,6,1,26,130,105,62,108,3,14,29,24,25,59,31,5,76,5,59,124,124,71,166,34,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,2,19,16,6,31,11,1,54,32,39,56,115,94,160,138,117,97,0,0,0,0,0,48,48,48,48,48,0,133,133,133,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,0,17,7,12,21,38,23,18,48,72,37,119,90,55,33,184,164,6,12,27,31,44,44,44,44,44,44,106,106,106,106,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,17,5,4,23,17,39,36,55,14,8,57,16,22,3,166,144,123,103,9,8,18,16,49,49,49,49,31,15,103,114,151,10,163,123,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,0,17,7,12,21,38,23,18,48,72,37,119,90,55,33,184,164,9,8,18,1,26,58,62,73,73,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,1,10,0,7,54,68,45,58,46,52,38,80,41,74,211,191,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,6,10,20,10,0,32,47,37,21,13,26,106,44,22,15,8,0,0,10,0,0,24,53,67,35,53,53,53,135,53,53,152,76,235,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,6,10,20,10,0,32,47,37,21,13,26,106,44,22,15,8,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,9,16,1,11,2,13,50,34,63,81,84,64,148,126,104,168,224,4,4,4,4,4,50,63,63,63,63,63,63,63,63,184,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,0,3,47,37,27,17,7,48,108,88,67,45,23,2,12,6,7,6,7,27,27,27,27,50,82,51,31,146,51,164,26,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,9,8,18,16,49,49,49,49,49,49,49,49,87,87,142,173,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,0,3,47,37,27,17,7,48,108,88,67,45,23,2,12,4,4,4,4,4,50,63,63,63,63,63,63,63,63,40,114,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,6,6,6,6,6,6,6,6,6,30,87,76,156,40,126,42,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,6,12,27,31,44,44,44,44,44,44,44,120,31,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,14,4,29,19,9,18,66,24,53,83,63,32,154,182,161,141,2,5,1,18,18,18,58,11,56,25,15,43,42,62,32,161,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,1,13,28,18,32,24,39,57,62,54,35,108,27,152,130,109,89,0,10,10,10,10,51,60,60,60,60,60,60,129,60,198,198,198,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,3,14,23,5,11,32,32,70,74,74,71,26,103,136,180,74,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,7,14,4,29,19,9,18,66,24,53,83,63,108,84,192,171,151,0,10,10,10,10,51,60,60,54,54,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,5,2,14,7,42,56,46,22,87,75,96,76,55,33,11,140,143,9,8,18,16,49,49,49,49,49,49,49,49,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,0,17,7,12,21,38,23,18,48,72,37,119,98,76,54,33,13,6,6,6,6,42,42,54,50,58,26,115,125,101,117,199,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,9,0,9,5,44,57,69,59,54,52,78,134,88,96,149,158,92,8,19,16,22,19,28,16,23,62,36,111,111,111,111,111,111,222,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,3,7,22,33,3,51,56,46,36,26,6,1,26,130,105,62,108,3,3,25,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,5,5,5,3,35,25,44,34,24,14,4,44,34,17,10,180,159,228,4,13,26,25,18,47,26,33,75,83,69,121,121,121,97,195,195,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,3,11,21,13,1,42,6,28,45,91,115,95,74,52,30,9,34,5,11,2,2,2,2,2,2,2,2,2,139,139,139,139,139,139,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,5,4,23,24,43,31,63,78,65,27,64,18,60,73,187,166,218,3,14,23,5,13,16,30,30,30,92,31,87,115,89,72,13,143,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,8,9,13,37,27,15,5,9,4,36,5,17,2,165,143,122,102,5,11,2,2,2,2,2,2,2,2,2,139,139,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,2,12,11,1,33,12,2,8,3,25,3,16,1,1,186,165,145,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,2,4,18,12,9,49,59,22,48,13,84,63,39,129,150,128,107,87,3,14,25,38,38,16,30,30,30,92,38,38,38,38,38,38,237,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,2,12,11,1,33,12,2,8,3,25,85,35,130,34,115,10,90,9,8,18,1,26,58,62,73,31,15,117,131,147,147,147,147,147,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,6,0,17,7,12,38,16,54,44,37,17,67,48,137,58,184,111,44,5,9,9,9,40,40,40,9,9,9,9,9,86,86,86,86,86,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,7,14,4,29,19,9,18,66,24,53,83,63,108,84,192,171,151,0,0,0,0,0,48,48,48,48,48,48,48,48,171,171,171,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,0,3,47,37,27,17,7,48,108,88,67,45,23,2,12,4,4,4,36,4,36,4,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
